customer_id,avg_order_value,days_since_last_order,total_orders,recency_score,frequency_score,monetary_score,app_opens_last_week,email_engagement,is_premium,neighborhood_id,courier_density,treatment,Y0,Y1,true_cate,segment,neighborhood_treatment_rate,outcome,expected_order_value,pred_cate
493,22.080736980076047,6.294417215818986,10,0.8265734044332429,0.47957905455967414,0.4416147396015209,0,0.39441159504782486,1,24,7.022512535260749,1,1,1,0.15421320947387973,Other,1.0,1,21.25149042060052,-0.044914833117693315
494,57.84686115904486,5.489004398330863,11,0.8453322517385407,0.4969813299576001,1.1569372231808972,1,0.021840490596939644,0,5,1.6074803571442489,0,1,1,0.0720493383656462,Other,0.0,1,53.16665082352219,-0.038581067821862394
495,43.08365065526988,1.0,10,0.9677419354838709,0.47957905455967414,0.8616730131053976,1,0.35099138353487025,0,45,5.70529055339433,0,0,0,-0.10362708081150851,Other,0.0,0,0.0,0.01729189160276057
496,19.441307685103155,2.6872784767510693,3,0.9177882466213146,0.2772588722239781,0.3888261537020631,0,0.5802759276891305,1,10,2.9198867079959854,1,1,0,-0.16041788170051807,Other,1.0,0,0.0,-0.13856906249334608
497,32.14491982874588,1.0,18,0.9677419354838709,0.5888877958332881,0.6428983965749175,2,0.028454635868305843,1,37,1.9121017858086629,1,0,1,0.050392739420339394,Other,1.0,1,21.56889824751822,0.049691900735798974
498,21.865726199228643,3.5254431133840773,14,0.894842758633766,0.541610040220442,0.4373145239845729,1,0.14413017961297842,0,49,8.790719748401793,1,0,0,0.11937605599889167,Other,1.0,0,0.0,-0.011580932114239977
499,14.25800403553496,1.4629496774858728,10,0.9535024626590328,0.47957905455967414,0.2851600807106992,0,0.3158273121613605,0,6,2.7977268350122975,0,0,0,0.009974332664289376,Other,0.0,0,0.0,-0.026669607991062428
500,48.892663212974625,5.772884286652303,6,0.8386240192321786,0.38918202981106265,0.9778532642594925,4,0.08939531343796238,0,48,3.6520816080821703,1,0,0,-0.19330470114619597,Other,1.0,0,0.0,-0.029352818808804117
501,63.64124960705196,8.261985212666225,13,0.7840680464762926,0.5278114659230517,1.2728249921410393,0,0.3083905270425567,1,16,1.6299708616879958,1,0,0,0.03774437753455562,Other,1.0,0,0.0,-0.08102312423315536
502,14.02148639271288,5.316801891906203,24,0.8494540386703392,0.6437751649736401,0.2804297278542576,3,0.05957831033695305,0,2,3.8430682327040864,1,1,0,-0.2223910679367782,Other,1.0,0,0.0,-0.0036170497790246276
503,43.444538550358565,3.987056360969466,15,0.8826889766908976,0.5545177444479562,0.8688907710071713,3,0.3946637104242885,0,46,1.1174704073272999,0,0,0,-0.03763217712659328,Other,0.0,0,0.0,-0.011633845839756537
504,25.240361463172597,3.4295408531372256,7,0.8974098726571239,0.4158883083359671,0.5048072292634519,2,0.3425303802574277,0,32,9.559185586618458,0,0,1,0.03133597400910304,Other,0.0,0,0.0,-0.016419773718716724
505,27.69311924352956,12.902479180732117,4,0.6992602892159496,0.32188758248682003,0.5538623848705911,0,0.17011724127832736,0,27,1.5510043853795643,0,0,0,0.10643473420562444,Other,0.0,0,0.0,-0.05948767534228817
506,26.114091136416963,1.733560600227699,11,0.9453713807263323,0.4969813299576001,0.5222818227283392,2,0.201918452437664,0,33,2.028478066829827,0,1,1,0.09257061922788201,Other,0.0,1,18.238418018508916,-0.000655551818950027
507,22.040138454802758,9.275560927909355,18,0.763833775794196,0.5888877958332881,0.44080276909605515,1,0.3201418478320394,1,25,2.31401533716519,1,0,1,0.14494258953526573,Other,1.0,1,25.72076954954146,-0.00820437178532094
508,35.72782441917241,9.916764785138147,14,0.7515639145978492,0.541610040220442,0.7145564883834481,1,0.38774249473111033,0,17,2.0719406228096555,0,1,0,0.09777477538774082,Other,0.0,1,42.49525822296676,0.0007867042790596444
509,22.535748253834434,3.8034417959302314,13,0.8874835935674411,0.5278114659230517,0.4507149650766887,4,0.24598005065579,0,46,1.1174704073272999,0,1,1,-0.03801703206056051,Other,0.0,1,26.874236317447455,-0.015347251479532732
510,39.056852386697585,2.469782514722652,8,0.9239359698943844,0.4394449154672439,0.7811370477339517,2,0.17609964238274267,0,3,1.528485838124519,1,1,0,-0.16063773076805232,Other,1.0,0,0.0,-0.007946072149187232
511,34.246428358262946,4.45130326538238,21,0.8707943432184996,0.6182084906716632,0.684928567165259,5,0.34262741194396645,0,34,4.18687684464428,0,1,0,0.027695921790118594,Other,0.0,1,17.149317131899082,-0.011287539509096037
512,31.415779297003855,1.0,15,0.9677419354838709,0.5545177444479562,0.6283155859400771,6,0.4435569968311611,0,24,7.022512535260749,1,0,1,-0.015239982047623668,Other,1.0,1,29.646414708618448,0.03275283841349386
513,21.386545069376034,1.0,4,0.9677419354838709,0.32188758248682003,0.4277309013875207,3,0.2620594412637317,0,0,1.4145537471802725,0,1,1,-0.052138069826452416,Other,0.0,1,30.316920178786383,-0.02608800541394443
514,26.34843004147501,1.0,18,0.9677419354838709,0.5888877958332881,0.5269686008295001,4,0.1489123219906242,0,35,4.368174260962253,1,0,1,-0.08279224058136181,Other,1.0,1,35.857555773669716,0.01658502981123871
515,46.33086838738634,1.4504180308117092,17,0.9538823926158709,0.5780743515792329,0.9266173677477267,4,0.16211830255146648,0,32,9.559185586618458,0,1,0,0.04907061890324649,Other,0.0,1,46.65536420087726,0.013077489877032415
516,42.51375781436571,4.910751359029814,4,0.859334125796189,0.32188758248682003,0.8502751562873142,1,0.3586863722163175,0,2,3.8430682327040864,1,0,0,0.06956851682636678,Other,1.0,0,0.0,-0.04995084259638468
517,20.336671328021737,13.239665089372187,10,0.6938074089610294,0.47957905455967414,0.40673342656043476,2,0.14451588532437687,0,39,2.3933492676115473,1,1,1,-0.24856013785630532,Other,1.0,1,9.527246088400934,0.05729001332849701
518,36.489984581438385,1.881036132721385,12,0.940998274808554,0.5129898714923073,0.7297996916287677,2,0.28499790670697656,0,23,0.6799190274362964,0,1,0,0.03448908707400422,Other,0.0,1,25.35124957757863,-0.00451465510892235
519,46.27080685057683,19.15104515447095,15,0.6103634196529613,0.5545177444479562,0.9254161370115367,1,0.3285290960405789,0,22,4.903258687316376,0,0,0,0.38006311347550414,Persuadable,0.0,0,0.0,0.19137915129062733
520,10.0,21.693338885848938,24,0.5803455657265061,0.6437751649736401,0.2,4,0.11991983094205949,0,5,1.6074803571442489,0,1,1,-0.0889546698114656,Other,0.0,1,2.472273519484035,0.07932429856439346
521,43.15040288569902,22.34301442650358,10,0.5731423825833324,0.47957905455967414,0.8630080577139805,5,0.16263669267184902,0,8,4.496356508132464,1,0,1,0.019900451524466456,Other,1.0,1,56.14020174459675,0.0786291896618499
522,25.0606436158123,12.722243879093876,14,0.7022103072324929,0.541610040220442,0.501212872316246,4,0.0804791757257574,0,16,1.6299708616879958,1,0,1,-0.1791086667953818,Other,1.0,1,23.591654272880458,0.07078345620354501
523,43.55898002889739,3.165971622714844,16,0.9045415687280357,0.5666426688112433,0.8711796005779477,7,0.5879760965266179,0,15,1.234800302089862,0,1,0,-0.19390425071732253,Other,0.0,1,41.07905160081205,0.04190416763527276
524,23.551112651862248,1.0,15,0.9677419354838709,0.5545177444479562,0.47102225303724493,4,0.02498655397597463,0,10,2.9198867079959854,1,1,1,0.1469634058808582,Other,1.0,1,36.06418169487967,0.052644555969402415
525,10.0,5.88858690943499,11,0.835920346368196,0.4969813299576001,0.2,4,0.5663966015407701,0,15,1.234800302089862,0,0,0,0.20540995612499724,Other,0.0,0,0.0,0.04001019382496114
526,10.586863431752562,5.72591820468735,15,0.8397264929096744,0.5545177444479562,0.21173726863505124,2,0.36388803744170567,0,43,12.286506466260086,0,1,1,0.22860366092622747,Other,0.0,1,21.02865330885951,0.012023961426675417
527,35.72127419992073,13.27870911731981,24,0.6931814883543794,0.6437751649736401,0.7144254839984145,4,0.33568050000179983,0,26,0.9325975056386717,0,0,1,0.2634854122744873,Persuadable,0.0,0,0.0,0.17659984337353263
528,38.89583752582223,38.63458307335171,4,0.4370974318870438,0.32188758248682003,0.7779167505164446,4,0.17243412315750178,0,27,1.5510043853795643,0,0,0,0.06935854607765812,Other,0.0,0,0.0,0.04983317024313584
529,21.435250623433873,4.967174396763326,17,0.8579475041248084,0.5780743515792329,0.4287050124686775,1,0.25938505785636284,0,44,3.928552687345138,1,1,1,-0.05204436056701223,Other,1.0,1,24.529953568543075,-0.01503681034342354
530,44.57888688166061,2.964021127501392,7,0.9100831444065374,0.4158883083359671,0.8915777376332121,1,0.6193306505795718,0,27,1.5510043853795643,0,0,1,0.05636648437141634,Sure Thing,0.0,0,0.0,0.026312143049957555
531,10.077199065965601,1.4397192095657891,18,0.954206995298872,0.5888877958332881,0.20154398131931203,1,0.4060525352502181,0,36,2.191052085093987,1,1,1,0.2664221085173603,Other,1.0,1,14.978672807981155,0.029377210831886796
532,34.00880302029025,1.0,6,0.9677419354838709,0.38918202981106265,0.680176060405805,3,0.3575533366637008,1,1,6.930786899434396,0,1,1,0.18258275799676837,Other,0.0,1,15.031283215098739,-0.00642775212459825
533,16.83475700356315,4.9807991165145,3,0.8576133409667289,0.2772588722239781,0.336695140071263,2,0.14362358293087718,0,34,4.18687684464428,0,0,1,0.12889921379583197,Other,0.0,0,0.0,-0.05325606820871348
534,25.222458382967613,5.675930538190303,8,0.8409030836038224,0.4394449154672439,0.5044491676593522,3,0.23745950853196496,0,23,0.6799190274362964,0,0,1,0.10494217030182862,Other,0.0,0,0.0,-0.018883465257456888
535,35.71098006974621,12.198324760545812,14,0.7109286961090245,0.541610040220442,0.7142196013949242,2,0.3678538326230593,1,16,1.6299708616879958,1,0,0,-0.0059443312565758966,Other,1.0,0,0.0,-0.007741475442488172
536,22.093799520740713,4.916402897471419,49,0.8591950347260011,0.7824046010856291,0.4418759904148143,0,0.3734985598681824,0,16,1.6299708616879958,1,0,1,0.16126913198766357,Other,1.0,1,27.435290092751536,-0.022037924877912143
537,29.23166683655262,17.377707627406572,13,0.6332091927268745,0.5278114659230517,0.5846333367310524,3,0.18014105757109683,1,33,2.028478066829827,0,0,1,-0.003872872331607158,Other,0.0,0,0.0,0.013336830804155852
538,50.094392138216605,6.923600944931153,4,0.8124884689535781,0.32188758248682003,1.001887842764332,2,0.40744105166336614,0,24,7.022512535260749,1,1,0,-0.11493713129858385,Other,1.0,0,0.0,-0.07829508202490876
539,26.34662195715277,12.842796146994063,15,0.700234408068738,0.5545177444479562,0.5269324391430554,2,0.2480150947614453,0,2,3.8430682327040864,1,0,0,-0.12830083063304615,Other,1.0,0,0.0,0.056197531219854255
540,47.535381680977125,1.1236607459959975,12,0.9638968964747967,0.5129898714923073,0.9507076336195425,3,0.31401559026471926,1,32,9.559185586618458,0,0,0,-0.01721709503102853,Other,0.0,0,0.0,0.01837318989686772
541,18.05439718013573,13.533396573365982,19,0.689126104585972,0.5991464547107982,0.3610879436027146,3,0.04153969463035716,1,11,2.222011553587221,0,1,0,-0.20478770080547615,Other,0.0,1,29.245286443086297,0.03339560118138648
542,42.947062668729245,7.870609765896868,10,0.7921710314528791,0.47957905455967414,0.8589412533745849,3,0.10815525241661532,0,26,0.9325975056386717,0,1,0,0.24562966087034555,Other,0.0,1,48.29510459855955,-0.025017203636151338
543,56.6235293098685,1.3062726571048522,3,0.9582744112845258,0.2772588722239781,1.13247058619737,4,0.10947604326466055,0,46,1.1174704073272999,0,1,1,-0.14320514333021128,Other,0.0,1,52.48410985728524,-0.05098764686744202
544,10.0,1.4730041927142763,11,0.9531978522388638,0.4969813299576001,0.2,5,0.22635130899370692,0,14,2.6004441129060902,1,1,1,-0.054871730775628846,Other,1.0,1,11.261391398086701,0.02916752014432749
545,23.046571167942847,18.273348066184205,4,0.6214609344864397,0.32188758248682003,0.46093142335885695,1,0.050067829858659506,0,44,3.928552687345138,1,1,1,0.09922056045446254,Other,1.0,1,16.28751475283925,0.11410187746768644
546,43.6560819077081,1.0,17,0.9677419354838709,0.5780743515792329,0.873121638154162,1,0.538134351584941,0,37,1.9121017858086629,1,0,0,0.06419125818412497,Other,1.0,0,0.0,0.04005170069331894
547,31.95431920935511,4.346240723134245,27,0.873458036989568,0.6664409020350408,0.6390863841871022,4,0.3826049908700407,1,15,1.234800302089862,0,1,0,0.06170735166949737,Other,0.0,1,18.88937630055332,-0.028225208694759255
548,40.56718810056963,2.6327914210678816,11,0.919320680014884,0.4969813299576001,0.8113437620113926,3,0.3684591641589236,0,13,0.8017902714798325,1,1,0,-0.03507200147141054,Other,1.0,0,0.0,-0.0027371872156915136
549,25.940222199262692,7.656991566378271,16,0.7966648091661483,0.5666426688112433,0.5188044439852538,0,0.4039676817662342,1,35,4.368174260962253,1,1,1,-0.0994808874993024,Other,1.0,1,13.124343276393212,-0.0477713360301575
550,36.2988468120935,12.811874702242218,7,0.7007401616642774,0.4158883083359671,0.72597693624187,2,0.312061646902851,0,37,1.9121017858086629,1,0,0,-0.06615078432342197,Other,1.0,0,0.0,0.10311183238392571
551,32.664841469118805,3.12814664512333,18,0.9055743540792429,0.5888877958332881,0.6532968293823761,3,0.09373171006333705,0,25,2.31401533716519,1,0,1,-0.1709597794980161,Other,1.0,1,25.597526484777852,-0.008819810426764992
552,52.51673092489711,3.8968908971490417,6,0.8850369224430316,0.38918202981106265,1.0503346184979423,3,0.34295848629152414,0,17,2.0719406228096555,0,1,0,0.0046483704840548645,Other,0.0,1,59.06390566067982,-0.053676396216711345
553,38.816312649518196,28.0897847502073,16,0.5164419205373788,0.5666426688112433,0.776326252990364,3,0.338515080122611,0,27,1.5510043853795643,0,1,1,0.3409238887488819,Persuadable,0.0,1,47.31884008716221,0.19029124834389377
554,40.064039931128036,10.724632917027494,4,0.7366548904473149,0.32188758248682003,0.8012807986225607,4,0.416831099108515,0,16,1.6299708616879958,1,1,1,0.07395555891368344,Other,1.0,1,40.12626121379291,-0.04512783262808868
555,28.82184550816299,15.925070776509106,10,0.653237969866018,0.47957905455967414,0.5764369101632598,4,0.3780438877606392,0,49,8.790719748401793,1,0,1,0.5110424038700978,Persuadable,1.0,1,32.47278635541205,0.2125491870360289
556,27.6859066389126,4.043274299065893,12,0.8812313332863861,0.5129898714923073,0.553718132778252,3,0.3886844640995653,0,48,3.6520816080821703,1,1,1,-0.06693584432641464,Other,1.0,1,17.81947793128636,-0.01110009063477447
557,28.511627182705688,1.866708180388042,7,0.9414213677226667,0.4158883083359671,0.5702325436541138,2,0.07293529264337163,0,45,5.70529055339433,0,0,1,0.07002095445565204,Other,0.0,0,0.0,0.00471676384152429
558,40.91678213567445,3.7155730942010536,14,0.8897965315962517,0.541610040220442,0.818335642713489,4,0.17611270353786432,0,0,1.4145537471802725,0,1,0,-0.006831499800764362,Other,0.0,1,18.032310017146088,-0.011682167641282187
559,28.685232787696055,8.813733232812302,6,0.7729223009818247,0.38918202981106265,0.5737046557539212,2,0.19246660822314857,0,27,1.5510043853795643,0,0,1,-0.02811428768215435,Other,0.0,0,0.0,0.015664294526511153
560,39.34662285344619,1.0,8,0.9677419354838709,0.4394449154672439,0.7869324570689238,4,0.3220571517960093,0,44,3.928552687345138,1,1,1,0.11375221846390215,Other,1.0,1,27.277150729907024,0.009490430890917792
561,66.13101197968157,2.2074749328509937,8,0.9314607886071995,0.4394449154672439,1.3226202395936315,2,0.1756686148793972,0,18,1.6187967129715672,0,1,0,-0.11884315470476792,Other,0.0,1,60.67715792782473,-0.03981251914723798
562,48.06687055147539,1.0,19,0.9677419354838709,0.5991464547107982,0.9613374110295078,2,0.11899921413423922,1,30,4.647073031505867,0,0,0,0.10862264981635639,Other,0.0,0,0.0,0.01747262257507668
563,30.109647017482384,3.9637238418776684,11,0.8832953694850637,0.4969813299576001,0.6021929403496477,3,0.4497908539399466,0,6,2.7977268350122975,0,1,0,-0.16492102577950507,Other,0.0,1,48.23362902676564,-0.011255705827957449
564,53.01820883245917,12.299304625632722,8,0.7092315172911959,0.4394449154672439,1.0603641766491834,2,0.3031397602034394,0,22,4.903258687316376,0,1,0,0.015053587732262397,Other,0.0,1,54.584656408387495,0.0020912242836350937
565,28.878869404676728,1.0,17,0.9677419354838709,0.5780743515792329,0.5775773880935345,3,0.2809226013197497,1,16,1.6299708616879958,1,1,1,-0.027259466924661524,Other,1.0,1,33.88845981054768,0.01012624595204356
566,10.0,7.874482416904678,8,0.7920900322748694,0.4394449154672439,0.2,0,0.48041508901959445,0,10,2.9198867079959854,1,0,0,0.016720750529255257,Other,1.0,0,0.0,-0.03136685896989355
567,19.878705336238937,18.868965952594326,8,0.6138865313643367,0.4394449154672439,0.3975741067247787,2,0.16680539672532688,0,36,2.191052085093987,1,0,0,0.0016821697819422998,Other,1.0,0,0.0,0.07466180279703413
568,10.0,1.8928189441696777,25,0.940650622715942,0.6516193076042964,0.2,4,0.36969492123448083,1,2,3.8430682327040864,1,1,1,0.1092269860041164,Other,1.0,1,27.337296960089567,-0.0027872931176563024
569,29.72729773938037,8.280842902694594,17,0.7836818033567462,0.5780743515792329,0.5945459547876074,4,0.3654754448503877,0,6,2.7977268350122975,0,0,0,-0.13875242375645674,Other,0.0,0,0.0,-0.016422724828510326
570,35.276275687843274,25.85074679482313,29,0.5371459062169736,0.6802394763324311,0.7055255137568655,3,0.33808496729145454,0,0,1.4145537471802725,0,1,1,0.41110433361622095,Persuadable,0.0,1,30.843573170331013,0.19634449686840827
571,60.146559684129244,22.942593764859524,8,0.5666514967748407,0.4394449154672439,1.2029311936825848,2,0.1796419318074471,0,31,3.1523247104180894,0,0,0,-0.04052311640825634,Other,0.0,0,0.0,0.06720498275355444
572,39.90391060646244,1.8745082391490135,6,0.9411909910865166,0.38918202981106265,0.7980782121292488,3,0.33290627624117747,1,29,7.637496623057638,1,1,0,-0.12231967570838398,Other,1.0,0,0.0,-0.021988228299015943
573,31.713492067867037,1.0,7,0.9677419354838709,0.4158883083359671,0.6342698413573408,4,0.3278159497293298,1,35,4.368174260962253,1,0,1,0.10549683585288083,Other,1.0,1,33.78750220420636,0.005330174922925612
574,47.441083717752335,1.1235029707909545,14,0.9639017827830837,0.541610040220442,0.9488216743550467,4,0.1677585465741829,0,48,3.6520816080821703,1,0,1,0.3089189292637587,Other,1.0,1,49.75937635916808,0.02577254223622282
575,10.0,8.475470447735152,18,0.7797175616280461,0.5888877958332881,0.2,3,0.2604992488340437,0,12,1.57079515580511,1,1,0,0.06323592465879568,Other,1.0,0,0.0,-0.001476405846539174
576,38.53421837162849,9.05623280091435,10,0.7681232379201116,0.47957905455967414,0.7706843674325699,6,0.5260995037408791,0,35,4.368174260962253,1,1,0,-0.014806927107612888,Other,1.0,0,0.0,0.0417001245291381
577,46.562977908304504,7.85108667134734,9,0.792579622891237,0.46051701859880917,0.9312595581660901,1,0.29949250913204184,0,42,1.2921320496449027,1,1,0,0.15685597207601143,Other,1.0,0,0.0,-0.010527268890967476
578,12.821206313302376,2.867138332122937,17,0.9127658056764645,0.5780743515792329,0.25642412626604755,3,0.331220486545284,0,34,4.18687684464428,0,1,0,0.1557457059324876,Other,0.0,1,18.74840286750966,-0.04217446662545932
579,52.15631064810394,1.3024260691274268,16,0.958392168509521,0.5666426688112433,1.0431262129620789,6,0.3233206433961878,1,15,1.234800302089862,0,0,1,-0.127218691805687,Other,0.0,0,0.0,-0.003108017933573399
580,40.07744611241621,6.0852003469806775,21,0.8313657596890733,0.6182084906716632,0.8015489222483242,3,0.2563108381731367,0,44,3.928552687345138,1,1,0,0.05961814037893043,Other,1.0,0,0.0,-0.015105504056869525
581,28.770681291487982,4.62720589810703,8,0.8663707978136352,0.4394449154672439,0.5754136258297596,1,0.314172863171678,0,26,0.9325975056386717,0,1,1,-0.0029047301800964043,Other,0.0,1,30.106514194330305,-0.02064978660929465
582,44.491727991594274,9.135172494429186,5,0.7665738538464457,0.358351893845611,0.8898345598318855,2,0.48462153001754915,1,40,9.787135314956481,1,1,1,-0.025994954898744593,Other,1.0,1,47.97095336709054,-0.013352617947397932
583,69.06039286706593,4.075751129075323,28,0.8803914515739709,0.6734591659972948,1.3812078573413187,4,0.015841993846827242,0,43,12.286506466260086,0,1,1,0.10569598188544826,Other,0.0,1,75.95576055988025,-0.11264374314967052
584,37.72799382587743,2.8941954747498233,10,0.9120150095486769,0.47957905455967414,0.7545598765175485,3,0.22429014650482007,0,33,2.028478066829827,0,1,0,-0.06603807522108263,Other,0.0,1,37.57178585152633,0.0014596660012964249
585,38.723308794505044,2.4318122857546056,22,0.9250176874382454,0.62709884318583,0.7744661758901009,6,0.38659481785766925,0,40,9.787135314956481,1,1,1,0.183800322694595,Other,1.0,1,52.947315089409855,0.02062034822487178
586,28.10958650689634,1.6630966258190287,9,0.9474752376410686,0.46051701859880917,0.5621917301379268,7,0.1530803135015035,1,30,4.647073031505867,0,1,0,-0.0035521574334242967,Other,0.0,1,13.848966035563269,0.015005348716027808
587,22.252334458028123,2.1623054146483027,22,0.9327689546265089,0.62709884318583,0.44504668916056245,2,0.2501383474534856,0,25,2.31401533716519,1,0,0,-0.0368682038875372,Other,1.0,0,0.0,-0.0017012215970412421
588,47.455037248163684,1.0,6,0.9677419354838709,0.38918202981106265,0.9491007449632737,4,0.14351862018070655,1,25,2.31401533716519,1,0,1,-0.03199593945394297,Other,1.0,1,56.99756855968063,0.0060319725882428624
589,22.15874261136699,2.9817144079301623,10,0.9095949236885867,0.47957905455967414,0.44317485222733977,0,0.40095422548564885,0,7,2.96373980461867,0,1,1,-0.10491053492104657,Other,0.0,1,27.04911877413894,-0.03744631279633959
590,36.073493558290885,1.0,3,0.9677419354838709,0.2772588722239781,0.7214698711658177,4,0.6000414304991164,1,28,3.0937516991436302,0,1,1,0.19356597861188862,Sure Thing,0.0,1,30.47916436088137,-0.020908188835578663
591,27.835138298523248,1.4441241781184246,10,0.9540733216184355,0.47957905455967414,0.556702765970465,1,0.15815786906921372,0,25,2.31401533716519,1,0,1,0.05106331240740858,Other,1.0,1,27.022396330182275,0.009751411902156039
592,42.18469738619588,9.614212076789688,8,0.7573039681275716,0.4394449154672439,0.8436939477239176,2,0.3570749813100034,0,2,3.8430682327040864,1,0,1,0.0821455617694078,Other,1.0,1,62.38778383786002,0.0013087180669280364
593,40.00493157930423,2.756163393431473,3,0.9158581742212166,0.2772588722239781,0.8000986315860845,3,0.32644009883179725,0,15,1.234800302089862,0,0,0,-0.010808204033779356,Other,0.0,0,0.0,-0.04177614861595798
594,50.563099163868486,7.723341301035841,20,0.7952635945102835,0.6089044875446846,1.0112619832773697,3,0.5945991384239514,0,5,1.6074803571442489,0,0,1,-0.014598965613132897,Other,0.0,0,0.0,-0.004082675533947893
595,27.349754017178796,8.833294340924219,14,0.7725329645387486,0.541610040220442,0.5469950803435759,2,0.28300219070902305,1,2,3.8430682327040864,1,1,1,0.1180910247008059,Other,1.0,1,30.635777113736015,0.0030872558266909966
596,30.95187597059943,6.092287616424113,11,0.8312025083815479,0.4969813299576001,0.6190375194119886,3,0.2050642973531038,0,36,2.191052085093987,1,1,1,0.2827303668481834,Other,1.0,1,41.45280943791345,-0.011665515459004853
597,20.318544263265387,22.30786664414958,36,0.5735275002532603,0.7221835825288448,0.40637088526530774,5,0.2911733382276167,0,38,3.375152640356507,1,1,0,0.03787986848515901,Other,1.0,0,0.0,0.09983111380243172
598,28.335601098858326,1.0,3,0.9677419354838709,0.2772588722239781,0.5667120219771665,5,0.19090535371346454,0,44,3.928552687345138,1,1,0,-0.18101430277749742,Other,1.0,0,0.0,-0.026617317267811143
599,40.65950739567278,9.393334410491475,16,0.7615501568714684,0.5666426688112433,0.8131901479134557,3,0.24897674756660165,0,38,3.375152640356507,1,1,0,-0.012928567365618482,Other,1.0,0,0.0,-0.004804596085889351
600,46.35482924968028,22.32295029269704,10,0.5733621638722318,0.47957905455967414,0.9270965849936056,2,0.5280824751206121,0,20,0.28220494361334275,1,0,1,0.4442344684210006,Persuadable,1.0,1,57.38952467443651,0.2815024559488847
601,21.167520137335618,13.87730811768745,22,0.6837247152795742,0.62709884318583,0.4233504027467124,4,0.159369589039802,0,0,1.4145537471802725,0,0,0,-0.06067404083527683,Other,0.0,0,0.0,0.060036374579723925
602,48.044088801584905,1.2865570919722182,5,0.9588782783548166,0.358351893845611,0.9608817760316981,1,0.39210658152043043,0,38,3.375152640356507,1,1,1,0.17251711357354454,Other,1.0,1,33.99043771560011,0.004868571279088519
603,55.33456788207427,2.7702008662513373,10,0.9154658563870979,0.47957905455967414,1.1066913576414854,1,0.2565461294218458,0,45,5.70529055339433,0,1,1,-0.16267421752848865,Other,0.0,1,58.05069836872358,-0.04549854546512564
604,41.20152354835551,1.3250158171557298,11,0.9577010327819192,0.4969813299576001,0.8240304709671102,3,0.17287691220182053,0,38,3.375152640356507,1,1,1,-0.011595537074167828,Other,1.0,1,48.749375332697525,0.032986415107158364
605,63.151937188370994,6.436969017704364,10,0.823339613825269,0.47957905455967414,1.26303874376742,2,0.4951167476048817,0,47,7.650238208357528,1,0,1,0.07231009508989061,Other,1.0,1,83.5804616500319,-0.05098843414461422
606,23.393162013446407,8.718134090148498,5,0.7748307273834575,0.358351893845611,0.4678632402689281,3,0.2613814411924283,1,37,1.9121017858086629,1,0,1,0.03365643530328055,Other,1.0,1,41.77119394858201,0.012341348912794214
607,16.330179450328746,2.669579031677763,26,0.9182854780868394,0.6591673732008658,0.32660358900657493,2,0.18652064502809107,0,1,6.930786899434396,0,1,0,0.09202296442210889,Other,0.0,1,18.307648983238472,-0.023257631978300882
608,10.0,5.428196893992317,17,0.8467831453507363,0.5780743515792329,0.2,2,0.2552718515705117,0,0,1.4145537471802725,0,0,1,0.14638682545499582,Other,0.0,0,0.0,0.0039357056354771885
609,57.440664672337746,8.21909886232075,15,0.7849478635817928,0.5545177444479562,1.148813293446755,1,0.18646766561865233,0,36,2.191052085093987,1,0,0,0.0749715529542917,Other,1.0,0,0.0,-0.04704935383066996
610,44.81548484531086,3.829279134195554,4,0.8868057720353605,0.32188758248682003,0.8963096969062172,1,0.4392291426803032,1,38,3.375152640356507,1,1,1,0.07661922317380754,Other,1.0,1,50.49339050555911,-0.05416468973022514
611,34.16622993634317,13.469785251400838,5,0.6901345342862772,0.358351893845611,0.6833245987268635,0,0.5166839338908755,1,33,2.028478066829827,0,1,0,0.030938774460543383,Other,0.0,1,42.1160627082405,0.06519428384175498
612,39.1995293947973,10.33506339394628,6,0.7437697495847391,0.38918202981106265,0.783990587895946,1,0.16115258888156855,0,34,4.18687684464428,0,1,0,0.040613784117702334,Other,0.0,1,30.964129790297108,-0.007430887477387483
613,18.117664290524353,1.0,7,0.9677419354838709,0.4158883083359671,0.36235328581048704,2,0.19695720677507783,0,9,7.039500128849845,1,1,1,-0.21579631128771742,Other,1.0,1,9.002501843452928,0.005634582358756056
614,71.68627969425239,6.793848131158927,7,0.8153536942659295,0.4158883083359671,1.4337255938850477,7,0.09783855870209782,0,14,2.6004441129060902,1,0,1,0.11359909750883712,Other,1.0,1,50.94542439971308,-0.03259790185647066
615,36.93831772962841,1.8781356477850975,12,0.9410838930941186,0.5129898714923073,0.7387663545925682,3,0.33828365475752764,0,14,2.6004441129060902,1,0,1,-0.05973359009785767,Other,1.0,1,43.88297686568134,-0.00025121333566837864
616,36.64092191907339,5.707492640291902,5,0.8401598034959297,0.358351893845611,0.7328184383814679,2,0.2451429678062793,0,21,5.218934811525273,0,0,0,0.17161252388353837,Other,0.0,0,0.0,-0.031093781605090926
617,45.88649935848038,22.007749158160376,6,0.5768371153453926,0.38918202981106265,0.9177299871696075,5,0.2841415068733054,0,21,5.218934811525273,0,1,1,0.07864649631659648,Other,0.0,1,33.49312867572837,0.08122482223624292
618,42.2151384760507,14.787341093285931,4,0.6698321281791229,0.32188758248682003,0.8443027695210139,5,0.41379866594028175,0,4,5.62379890211035,0,0,1,0.2658564840148357,Persuadable,0.0,0,0.0,0.2261905569134069
